id_verb,type,live_row,sentence,subject_nr,catalan,latin,animate,indefinite,affected,DOM,object,pp1,pp2,correctedness_perc,aff_diff,offline_diff,id_obj,correct,object_log,pp1_log,pp2_log,origin,post_target,post_target_log
3,3,52,Pablo secuestró la turista en el aeropuerto durante una hora.,23,0,0,1,0,1,0,0.3183755874633789,1.949469804763794,1.1843476295471191,97.87234042553192,0,-1.625,0,0,-1.1445235004910377,0.6675574406125842,0.16919209940441468,0,1.260624647140503,0.23160734981792352
33,1,53,Marco imaginó a una amiga en la playa durante dos minutos.,23,0,0,1,1,0,1,0.35449838638305664,0.9724810123443604,1.4277949333190918,97.87234042553192,0,1.5,1,1,-1.037051484831156,-0.02790472826177742,0.35613124948705094,0,0.30143213272094727,-1.1992103869230883
14,2,55,Helena derribó a la barrera en el campo durante el partido.,23,0,0,0,0,1,1,0.2907073497772217,1.5118041038513184,2.0031983852386475,97.87234042553192,0,-1.125,2,0,-1.235438188705539,0.4133037084187018,0.6947450958323866,0,0.8883538246154785,-0.11838516420698683
13,2,58,Martina atropelló a la carreta en el aparcamiento en pocos minutos.,23,0,0,0,0,1,1,2.4600565433502197,2.1126091480255127,1.8939387798309326,97.87234042553192,0,-1.125,2,0,0.9001843347818334,0.7479237466188468,0.6386586710265554,0,0.29529690742492676,-1.219773962942274
8,0,61,Helena colgó a la criminal en el patio en cinco minutos.,23,0,0,1,0,1,1,2.4676198959350586,1.522489309310913,1.9885962009429932,97.87234042553192,0,1.3333333333333337,0,1,0.9032540811896449,0.42034669877819025,0.6874289631441259,0,0.2774364948272705,-1.2821632194545212
15,3,63,Lucía destrozó la oponente en el bar en diez minutos.,23,0,0,1,0,1,0,0.3118457794189453,1.9370944499969482,0.9120457172393799,97.87234042553192,0,-1.625,0,0,-1.165246510111707,0.661189144205079,-0.09206516161224791,0,1.3679778575897217,0.3133336330969388
30,3,64,Carlos esperó la profesora en la esquina durante una hora.,23,0,0,1,0,0,0,0.2832767963409424,1.7203176021575928,1.5818228721618652,97.87234042553192,0,-1.625,0,0,-1.261330780403189,0.5425089261964076,0.4585778985775166,0,1.1565544605255127,0.14544529239385984
49,0,65,Alba mencionó a la actriz en el teatro tras varios minutos.,23,0,0,1,0,0,1,0.3748934268951416,1.1005122661590576,1.9311294555664062,97.87234042553192,0,1.3333333333333337,0,1,-0.9811134883490519,0.09577576790959412,0.6581050418861522,0,0.4038844108581543,-0.9066265536960006
0,4,66,Juan golpeó una actriz en la calle en diez segundos.,23,0,0,1,1,1,0,0.23874926567077637,1.8415868282318115,1.1621532440185547,97.87234042553192,0,-1.625,1,0,-1.4323413753505243,0.6106276066096703,0.1502745292684184,0,0.9541540145874023,-0.04693017969672691
5,5,68,Manuel abrazó la planta en el parque en pocos instantes.,23,0,0,0,0,1,0,0.24135255813598633,1.7574830055236816,1.4164459705352783,97.87234042553192,0,1.2222222222222223,2,1,-1.4214965176528085,0.5638826749681256,0.34815089662788423,0,1.067692518234253,0.06549979481056682
36,0,70,Irene oyó a la niña en la sala durante una noche.,23,0,0,1,0,0,1,0.5806193351745605,1.506004810333252,1.243781328201294,97.87234042553192,0,1.3333333333333337,0,1,-0.54365992588865,0.4094603234849858,0.21815619767699337,0,0.2541542053222656,-1.3698140886108698
23,3,71,Daniel remolcó la enferma en la calle durante algunos minutos.,23,0,0,1,0,1,0,0.19660353660583496,1.9689600467681885,1.0866351127624512,97.87234042553192,0,-1.625,0,0,-1.6265660825914228,0.6775055083227248,0.08308586895374737,0,1.0325431823730469,0.03202486810008344
32,1,73,Martín buscó a una médica en el hospital durante dos horas.,23,0,0,1,1,0,1,1.3366475105285645,1.3192698955535889,1.1064867973327637,97.87234042553192,0,1.5,1,1,0.2901646212722862,0.2770784741477322,0.10118994851980911,0,0.2857234477996826,-1.2527309017106236
24,0,75,Coral guió a la turista en el palacio en una hora.,23,0,0,1,0,1,1,0.35257387161254883,2.2034358978271484,1.0796422958374023,97.87234042553192,0,1.3333333333333337,0,1,-1.0424951138271668,0.7900179138067029,0.07662977871683031,0,1.0662591457366943,0.06415639726569403
10,0,76,Mateo eliminó a la rehén en el banco en pocos segundos.,23,0,0,1,0,1,1,1.7418386936187744,1.3124301433563232,1.3658416271209717,97.87234042553192,0,1.3333333333333337,0,1,0.5549412757609415,0.2718804899577206,0.3117708152770416,0,0.2798469066619873,-1.2735125872631676
20,3,79,Claudia maltrató la compañera en la casa durante varios años.,23,0,0,1,0,1,0,1.2799046039581299,1.3586926460266113,1.7106103897094727,97.87234042553192,0,-1.625,0,0,0.24678554699645364,0.3065229477263991,0.5368502598684614,0,0.3006420135498047,-1.2018350457948233
37,1,80,Isabel vió a una estudiante desde su ventana durante una mañana.,23,0,0,1,1,0,1,0.9767088890075684,1.3173019886016846,1.7061219215393066,97.87234042553192,0,1.5,1,1,-0.023566635507799694,0.27558569685675954,0.5342229128343599,0,0.30881810188293457,-1.1750028424623828
40,1,81,Adrián percibió a una mujer detrás de él durante algunos minutos.,23,0,0,1,1,0,1,0.3796377182006836,0.9283187389373779,1.966968059539795,97.87234042553192,0,1.5,1,1,-0.9685378541670422,-0.07438013648528215,0.6764933011153434,0,0.27339768409729004,-1.2968278254769212
35,5,85,Carlos vigiló la operación en la habitación durante unas horas.,23,0,0,0,0,0,0,0.3233523368835449,1.2282600402832031,1.2819907665252686,97.87234042553192,0,1.2222222222222223,2,1,-1.1290127240133006,0.2055985664954147,0.24841415607415443,0,0.41194796562194824,-0.8868582346428588
38,5,89,Unai amó la vida en su pueblo durante varios años.,23,0,0,0,0,0,0,0.7944827079772949,1.0105385780334473,1.0787272453308105,97.87234042553192,0,1.2222222222222223,2,1,-0.23006405790264178,0.010483434305938328,0.07578186964105688,0,0.23164582252502441,-1.4625457008455467
46,1,92,Alejandro identificó a una agresora en el aeropuerto en dos horas.,23,0,0,1,1,0,1,1.8456010818481445,1.1784520149230957,1.0208959579467773,97.87234042553192,0,1.5,1,1,0.6128050140541664,0.1642017254866776,0.020680631881220834,0,0.3292269706726074,-1.1110078856110506
25,5,94,Pedro observó la planta en la oficina durante una hora.,23,0,0,0,0,0,0,0.23399615287780762,0.9714016914367676,2.0500779151916504,97.87234042553192,0,1.2222222222222223,2,1,-1.4524506044527152,-0.029015207835887926,0.7178777998386147,0,0.40247583389282227,-0.9101202239438259
41,3,96,Emma investigó la empresaria en la ciudad durante varias semanas.,23,0,0,1,0,0,0,0.20847463607788086,2.155333995819092,2.081792116165161,97.87234042553192,0,-1.625,0,0,-1.5679378946497489,0.767945698005526,0.7332291170640849,0,0.9855952262878418,-0.014509529672564024
43,1,97,Sofía conoció a una chica en el colegio en dos días.,23,0,0,1,1,0,1,0.28220582008361816,1.4136502742767334,1.5142395496368408,97.87234042553192,0,1.5,1,1,-1.2651186158086312,0.34617520610283425,0.4149133655091192,0,0.729710578918457,-0.31510729068860405
47,4,98,Marta descartó una aspirante en la selección en un día.,23,0,0,1,1,0,0,0.31183505058288574,1.9498825073242188,2.150214433670044,97.87234042553192,0,-1.625,1,0,-1.165280915004545,0.6677691181061446,0.7655675737569264,0,1.4142906665802002,0.34662810970146407
22,4,100,Carla asedió una contrincante en la región durante bastante tiempo.,23,0,0,1,1,1,0,0.2506141662597656,2.972689151763916,1.3216214179992676,97.87234042553192,0,-1.625,1,0,-1.3838407087493159,1.0894669814569593,0.2788593297665062,0,2.1481451988220215,0.7646047715789853
27,2,103,Felipe anunció a la actuación en el escenario en cinco minutos.,23,0,0,0,0,0,1,0.40398573875427246,3.2692418098449707,2.209486722946167,97.87234042553192,0,-1.125,2,0,-0.9063757017572376,1.1845580955921817,0.792760236494417,0,0.9385185241699219,-0.06345268508971452
36,0,0,Irene oyó a la niña en la sala durante una noche.,24,1,0,1,0,0,1,0.545663595199585,1.4510157108306885,NA,97.87234042553192,-0.45,0.15999999999999992,0,1,-0.605752619128946,0.3722638014317778,NA,2,0.4075922966003418,-0.8974878772225123
34,3,1,Carmen odió la vendedora en el cine durante la película.,24,1,0,1,0,0,0,1.9793035984039307,2.1862330436706543,3.1667251586914062,97.87234042553192,-0.45,-0.3400000000000001,0,0,0.6827450648613561,0.7821799914238129,1.1526979809335027,2,0.6109147071838379,-0.49279792499869307
17,3,2,Luis zarandeó la mujer en la casa durante algunos minutos.,24,1,0,1,0,1,0,0.9648547172546387,3.3031911849975586,3.147348165512085,97.87234042553192,0.45,-0.3400000000000001,0,0,-0.03577774104498321,1.1948890269610792,1.1465602460625737,2,0.7266190052032471,-0.3193530031880192
45,3,7,Gabriela localizó la amiga en la ciudad en dos minutos.,24,1,0,1,0,0,0,0.5971693992614746,1.371708869934082,2.392052173614502,97.87234042553192,-0.45,-0.3400000000000001,0,0,-0.5155544549824542,0.316057312861781,0.8721516475622617,2,0.5038657188415527,-0.6854454772797132
15,1,10,Lucía destrozó a una oponente en el bar en diez minutos.,24,1,0,1,1,1,1,0.7127771377563477,2.1622045040130615,2.4820377826690674,97.87234042553192,0.45,0.7849999999999999,1,1,-0.3385864771946457,0.7711283049439516,0.9090799093374089,2,1.4613416194915771,0.3793549312340496
5,5,11,Manuel abrazó la planta en el parque en pocos instantes.,24,1,0,0,0,1,0,0.36663269996643066,1.2401955127716064,1.484318494796753,97.87234042553192,0.45,-0.39555555555555566,2,1,-1.0033947496099953,0.21526903877809198,0.39495574085307505,2,0.3521909713745117,-1.0435817181875338
38,5,12,Unai amó la vida en su pueblo durante varios años.,24,1,0,0,0,0,0,0.3574657440185547,1.5647308826446533,1.4244604110717773,97.87234042553192,-0.45,-0.39555555555555566,2,1,-1.0287157423663127,0.44771384923383795,0.3537930831142325,2,0.41138529777526855,-0.8882250394576041
44,4,13,Martín detectó una intrusa en el hospital en dos minutos.,24,1,0,1,1,0,0,0.6686668395996094,1.5178759098052979,1.2369160652160645,97.87234042553192,-0.45,-0.21500000000000008,1,0,-0.4024693405048559,0.41731192978575204,0.212621237604612,2,0.5641260147094727,-0.5724776221049739
0,5,15,Juan golpeó la piedra en la calle en diez segundos.,24,1,0,0,0,1,0,0.4799795150756836,1.491393804550171,1.8079452514648438,97.87234042553192,0.45,-0.39555555555555566,2,1,-0.7340118529165455,0.3997111220021065,0.5921909802420531,2,0.5610971450805664,-0.5778612243141372
11,3,16,Valeria neutralizó la criminal en la frontera en cinco minutos.,24,1,0,1,0,1,0,0.39786696434020996,1.2860264778137207,1.1243674755096436,97.87234042553192,0.45,-0.3400000000000001,0,0,-0.92163759002691,0.25155721488319194,0.11722063354653235,2,0.5229928493499756,-0.6481874873816654
14,1,17,Helena derribó a una futbolista en el campo durante el partido.,24,1,0,1,1,1,1,0.48719167709350586,0.9104208946228027,1.9490623474121094,97.87234042553192,0.45,0.7849999999999999,1,1,-0.7190976458737767,-0.0938482648378498,0.6673484094504629,2,0.3099486827850342,-1.17134853460922
22,0,22,Carla asedió a la contrincante en la región durante bastante tiempo.,24,1,0,1,0,1,1,0.9295978546142578,1.141395092010498,2.4310362339019775,97.87234042553192,0.45,0.15999999999999992,0,1,-0.07300320074617037,0.1322512791379456,0.8883176001599625,2,0.4434185028076172,-0.8132412532893879
26,5,26,Juan escuchó la alarma en el balcón durante una noche.,24,1,0,0,0,0,0,0.49161362648010254,1.2947163581848145,1.2559831142425537,97.87234042553192,-0.45,-0.39555555555555566,2,1,-0.710062183041168,0.258291642732557,0.22791862388123466,2,0.5165164470672607,-0.6606481476239892
40,3,27,Adrián percibió la mujer detrás de él durante algunos minutos.,24,1,0,1,0,0,0,1.0254223346710205,1.9482252597808838,2.4155538082122803,97.87234042553192,-0.45,-0.3400000000000001,0,0,0.025104561553130778,0.6669188349727913,0.8819285809854013,2,0.5968847274780273,-0.5160312705345566
20,5,28,Claudia maltrató la camiseta en la casa durante varios años.,24,1,0,0,0,1,0,0.8106935024261475,2.8964083194732666,1.4091382026672363,97.87234042553192,0.45,-0.39555555555555566,2,1,-0.20986522179036401,1.063471458877964,0.3429783137467993,2,1.020101547241211,0.019902178459632457
4,2,29,Jorge arrolló a la valla en la calle en un segundo.,24,1,0,0,0,1,1,0.9756054878234863,1.8992455005645752,1.3456060886383057,97.87234042553192,0.45,0.03499999999999992,2,0,-0.02469698758086827,0.6414567023393251,0.2968445350764177,2,0.53360915184021,-0.6280916334029707
3,0,31,Pablo secuestró a la turista en el aeropuerto durante una hora.,24,1,0,1,0,1,1,0.5116305351257324,1.5492234230041504,1.4124341011047363,97.87234042553192,0.45,0.15999999999999992,0,1,-0.6701525255117813,0.4377537879633149,0.3453145288649809,2,0.49115967750549316,-0.710985995287701
19,0,33,Lucas arrastró a la víctima en la calle por un tiempo.,24,1,0,1,0,1,1,0.5399386882781982,1.1492061614990234,1.6831042766571045,97.87234042553192,0.45,0.15999999999999992,0,1,-0.6162996860955552,0.1390714096636395,0.5206398720873437,2,0.372464656829834,-0.9876131266577434
47,3,34,Marta descartó la aspirante en la selección en un día.,24,1,0,1,0,0,0,0.8750979900360107,2.2056446075439453,1.5813100337982178,97.87234042553192,-0.45,-0.3400000000000001,0,0,-0.13341941028219548,0.791019805198281,0.45825363881140013,2,0.8235375881195068,-0.19414608605941427
10,4,39,Mateo eliminó una rehén en el banco en pocos segundos.,24,1,0,1,1,1,0,0.6861221790313721,2.674298048019409,2.7864954471588135,97.87234042553192,0.45,-0.21500000000000008,1,0,-0.37669956357053097,0.9836869339565673,1.0247846941337142,2,1.1152617931365967,0.1090891694035016
24,4,40,Coral guió una turista en el palacio en una hora.,24,1,0,1,1,1,0,0.7089545726776123,2.7829606533050537,1.5447969436645508,97.87234042553192,0.45,-0.21500000000000008,1,0,-0.34396382688973925,1.0235153442135003,0.4348924736634515,2,1.3267173767089844,0.28270775354771976
31,2,41,Miguel recibió a la caja en la casa en un día.,24,1,0,0,0,0,1,0.6750433444976807,1.600083589553833,2.4201390743255615,97.87234042553192,-0.45,0.03499999999999992,2,0,-0.3929783761006044,0.4700558713522386,0.8838250072469017,2,0.5619354248046875,-0.5763683381730044
6,1,42,Francisco besó a una novia en la iglesia durante unos segundos.,24,1,0,1,1,1,1,0.4697284698486328,1.5875413417816162,1.4011919498443604,97.87234042553192,0.45,0.7849999999999999,1,1,-0.7556004749510004,0.46218649351278074,0.3373232671379656,2,0.4413166046142578,-0.8179927368242921
37,2,43,Isabel vió a la tormenta desde su ventana durante una mañana.,24,1,0,0,0,0,1,0.5937747955322266,2.2914228439331055,1.217421531677246,97.87234042553192,-0.45,0.03499999999999992,2,0,-0.5212551636088665,0.8291729538494911,0.19673512352982858,2,0.8924221992492676,-0.1138159408375213
39,4,45,Valeria admiró una cantante en el teatro durante el concierto.,24,1,0,1,1,0,0,0.415607213973999,1.8549699783325195,1.403848648071289,97.87234042553192,-0.45,-0.21500000000000008,1,0,-0.8780146619337015,0.6178685117411121,0.33921749927370093,2,0.6628701686859131,-0.4111761319754458
30,2,47,Carlos esperó a la furgoneta en la esquina durante una hora.,24,1,0,0,0,0,1,0.6632072925567627,4.644901752471924,1.2109463214874268,97.87234042553192,-0.45,0.03499999999999992,2,0,-0.4106676792070885,1.5357702207981765,0.19140213781432497,2,0.6155633926391602,-0.48521734493380725
27,1,53,Felipe anunció a una cantante en el escenario en cinco minutos.,24,1,0,1,1,0,1,0.6528317928314209,1.7846999168395996,2.1705574989318848,97.87234042553192,-0.45,0.7849999999999999,1,1,-0.4264357742641412,0.5792502872835407,0.7749840465063217,2,0.4420492649078369,-0.8163339440480349
16,0,54,Valentina venció a la adversaria en la guerra en dos años.,24,1,0,1,0,1,1,1.0403800010681152,1.1734950542449951,0.887345552444458,97.87234042553192,0.45,0.15999999999999992,0,1,0.03958603205862197,0.15998652176660888,-0.11952079819144087,2,0.42332887649536133,-0.8596059162167425
32,4,55,Martín buscó una médica en el hospital durante dos horas.,24,1,0,1,1,0,0,0.6675398349761963,1.2277705669403076,1.1495742797851562,97.87234042553192,-0.45,-0.21500000000000008,1,0,-0.40415621262142476,0.2051999775300034,0.1393916823462049,2,0.30553197860717773,-1.1857008295567604
29,2,56,Alfonso miró a la estrella en la colina durante dos horas.,24,1,0,0,0,0,1,0.1394338607788086,2.2764203548431396,1.9565937519073486,97.87234042553192,-0.45,0.03499999999999992,2,0,-1.9701649064303202,0.8226041893880798,0.671205079694249,2,0.820483922958374,-0.19786096284460136
13,1,57,Martina atropelló a una anciana en el aparcamiento en pocos minutos.,24,1,0,1,1,1,1,0.7268860340118408,1.5513947010040283,1.4660320281982422,97.87234042553192,0.45,0.7849999999999999,1,1,-0.3189855757565435,0.4391543334468003,0.38255945056431095,2,0.4503757953643799,-0.79767294391071
41,5,58,Emma investigó la epidemia en la ciudad durante varias semanas.,24,1,0,0,0,0,0,0.5847072601318359,1.9759368896484375,2.6324360370635986,97.87234042553192,-0.45,-0.39555555555555566,2,1,-0.5366439670282148,0.6810426603786077,0.9679096673190682,2,0.776975154876709,-0.2523469048313746
33,2,59,Marco imaginó a la fiesta en la playa durante dos minutos.,24,1,0,0,0,0,1,0.4183332920074463,2.6011722087860107,2.382488965988159,97.87234042553192,-0.45,0.03499999999999992,2,0,-0.8714768148713483,0.9559621929584037,0.8681457252608511,2,0.7523868083953857,-0.2845047144104689
46,1,61,Alejandro identificó a una agresora en el aeropuerto en dos horas.,24,1,0,1,1,0,1,0.7496950626373291,1.523960828781128,1.900118112564087,97.87234042553192,-0.45,0.7849999999999999,1,1,-0.2880887382793487,0.421312754034607,0.641916048747676,2,0.32752108573913574,-1.1162028420430947
35,3,62,Carlos vigiló la niña en la habitación durante unas horas.,24,1,0,1,0,0,0,0.5794658660888672,1.622917652130127,1.1041572093963623,97.87234042553192,-0.45,-0.3400000000000001,0,0,-0.5456485202859477,0.4842255491861638,0.09908233753255781,2,0.494736909866333,-0.7037291529266271
49,4,67,Alba mencionó una actriz en el teatro tras varios minutos.,24,1,0,1,1,0,0,0.49454545974731445,1.2722902297973633,1.369124412536621,97.87234042553192,-0.45,-0.21500000000000008,1,0,-0.7041162014120527,0.24081860697124108,0.3141714205822484,2,0.48009443283081055,-0.7337724593658167
12,0,68,Paula abatió a la contrincante en el ring en pocos minutos.,24,1,0,1,0,1,1,0.4095180034637451,1.2496471405029297,1.6583290100097656,97.87234042553192,0.45,0.15999999999999992,0,1,-0.8927744121529932,0.22286122386590987,0.505810474909761,2,0.41529011726379395,-0.8787779252483807
18,4,69,María transportó una mochilera en la furgoneta durante un día.,24,1,0,1,1,1,0,0.5863652229309082,1.342184066772461,2.0733485221862793,97.87234042553192,0.45,-0.21500000000000008,1,0,-0.5338124362207082,0.29429818769289495,0.7291649438694627,2,0.46253466606140137,-0.7710337711922681
25,3,71,Pedro observó la secretaria en la oficina durante una hora.,24,1,0,1,0,0,0,0.525627613067627,1.3475761413574219,1.3894991874694824,97.87234042553192,-0.45,-0.3400000000000001,0,0,-0.6431622769138892,0.2983075278502134,0.32894338543557416,2,0.41303372383117676,-0.8842260335891937
7,0,73,Tomás empujó a la vieja a la puerta en pocos segundos.,24,1,0,1,0,1,1,0.5865049362182617,1.2683062553405762,1.558518409729004,97.87234042553192,0.45,0.15999999999999992,0,1,-0.5335741945246014,0.2376823531460843,0.44373563262196475,2,0.4051487445831299,-0.9035010087272975
42,5,75,Ismael encontró la dificultad en la carretera en pocas horas.,24,1,0,0,0,0,0,0.8257162570953369,1.3988628387451172,1.8399643898010254,97.87234042553192,-0.45,-0.39555555555555566,2,1,-0.1915040788881751,0.33565964852170826,0.6097462180646075,2,0.407454252243042,-0.8978266170375957
9,0,78,Carlos quemó a la bruja en la plaza en pocos minutos.,24,1,0,1,0,1,1,0.5073716640472412,1.355933427810669,1.549701452255249,97.87234042553192,0.45,0.15999999999999992,0,1,-0.6785114787700586,0.3044900937781228,0.43806230093096155,2,0.40425896644592285,-0.9056996003233514
1,5,80,Carlos asaltó la camioneta en el barrio en pocos instantes.,24,1,0,0,0,1,0,0.44289207458496094,1.3168268203735352,2.844904899597168,97.87234042553192,0.45,-0.39555555555555566,2,1,-0.814429162579853,0.27522491857463116,1.0455296398129734,2,0.39045214653015137,-0.9404498613084612
23,1,82,Daniel remolcó a una enferma en la calle durante algunos minutos.,24,1,0,1,1,1,1,0.5705065727233887,1.3685083389282227,1.4892206192016602,97.87234042553192,0.45,0.7849999999999999,1,1,-0.5612305887588379,0.3137213429606473,0.39825290874494784,2,0.43805766105651855,-0.8254047310225385
21,1,83,Hugo apaleó a una rebelde en la calle durante varios minutos.,24,1,0,1,1,1,1,0.5979456901550293,1.44073486328125,1.8738508224487305,97.87234042553192,0.45,0.7849999999999999,1,1,-0.51425534829456,0.3651533051411528,0.6279955768316329,2,0.42607545852661133,-0.8531388157073336
48,4,84,Samuel descubrió una infiltrada en el museo en pocas horas.,24,1,0,1,1,0,0,0.4656357765197754,1.2386391162872314,1.1741414070129395,97.87234042553192,-0.45,-0.21500000000000008,1,0,-0.7643515459125916,0.21401329007210426,0.16053716305621424,2,0.41849350929260254,-0.8710938986290268
43,5,85,Sofía conoció la verdad en el colegio en dos días.,24,1,0,0,0,0,0,0.4569258689880371,1.4088659286499023,2.05900239944458,97.87234042553192,-0.45,-0.39555555555555566,2,1,-0.7832341135257735,0.3427850748404717,0.722221593389597,2,0.4548635482788086,-0.7877577989010809
2,2,89,Simón pateó a la pelota en la cancha en un instante.,24,1,0,0,0,1,1,0.4705338478088379,1.34757661819458,1.1980891227722168,97.87234042553192,0.45,0.03499999999999992,2,0,-0.7538873824617204,0.29830788169817735,0.18072788989136074,2,0.46367812156677246,-0.7685646709993891
8,2,92,Helena colgó a la fotografía en el patio en cinco minutos.,24,1,0,0,0,1,1,0.5704028606414795,1.3845202922821045,1.805927038192749,97.87234042553192,0.45,0.03499999999999992,2,0,-0.5614123947447678,0.32535372027994225,0.591074054506916,2,0.4630599021911621,-0.7698988548819246
28,0,98,Anna comprendió a la maestra en la escuela en dos minutos.,24,1,0,1,0,0,1,0.6192076206207275,1.2340800762176514,1.9591102600097656,97.87234042553192,-0.45,0.15999999999999992,0,1,-0.47931464957833536,0.2103258149642555,0.6724904212017884,2,0.3746929168701172,-0.9816484768302977
22,5,1,Carla asedió la ciudad en la región durante bastante tiempo.,25,0,0,0,0,1,0,1.0032930374145508,1.9122540950775146,3.184584379196167,91.48936170212764,NA,NA,2,1,0.003287627240859909,0.6482827007144807,1.1583217873211331,0,0.504997730255127,-0.6832013442611807
4,3,4,Jorge arrolló la ciclista en la calle en un segundo.,25,0,0,1,0,1,0,1.6092936992645264,2.5398805141448975,1.9483551979064941,91.48936170212764,NA,NA,0,0,0.47579538663209153,0.9321170382487137,0.6669855283861927,0,0.3722097873687744,-0.9882976391262371
14,1,9,Helena derribó a una futbolista en el campo durante el partido.,25,0,0,1,1,1,1,0.5911169052124023,1.659351110458374,2.1388537883758545,91.48936170212764,NA,NA,1,1,-0.5257414719796496,0.5064266286339486,0.7602700726334474,0,0.6739523410797119,-0.3945958811341655
49,2,14,Alba mencionó a la ciudad en el teatro tras varios minutos.,25,0,0,0,0,0,1,0.45352911949157715,1.5819263458251953,1.8804569244384766,91.48936170212764,NA,NA,2,0,-0.7906958009225848,0.458643310629002,0.6315147922253107,0,0.5385243892669678,-0.6189224922934452
46,5,15,Alejandro identificó la amenaza en el aeropuerto en dos horas.,25,0,0,0,0,0,0,0.5127608776092529,1.1659214496612549,1.4053714275360107,91.48936170212764,NA,NA,2,1,-0.6679456679996629,0.15351171830160396,0.3403016290840297,0,0.41412997245788574,-0.8815754112916673
0,3,16,Juan golpeó la actriz en la calle en diez segundos.,25,0,0,1,0,1,0,0.5521068572998047,1.6072776317596436,1.4892592430114746,91.48936170212764,NA,NA,0,0,-0.5940136693747683,0.4745418358406386,0.3982788439948763,0,0.5332181453704834,-0.6288246601792017
23,5,18,Daniel remolcó la motocicleta en la calle durante algunos minutos.,25,0,0,0,0,1,0,0.9173574447631836,1.8362953662872314,1.9681718349456787,91.48936170212764,NA,NA,2,1,-0.08625808468024622,0.6077501541434353,0.6771051093232903,0,0.6400673389434814,-0.4461818910641605
25,5,20,Pedro observó la planta en la oficina durante una hora.,25,0,0,0,0,0,0,0.42554283142089844,1.0622541904449463,1.3470749855041504,91.48936170212764,NA,NA,2,1,-0.8543896746460103,0.060393244881393846,0.2979355644045162,0,0.36933255195617676,-0.9960578159873763
17,0,21,Luis zarandeó a la mujer en la casa durante algunos minutos.,25,0,0,1,0,1,1,0.5219321250915527,1.3555865287780762,1.591717004776001,91.48936170212764,NA,NA,0,1,-0.6502177281141882,0.3042342232405356,0.4648133108017694,0,0.4659574031829834,-0.7636610585131686
44,3,22,Martín detectó la intrusa en el hospital en dos minutos.,25,0,0,1,0,0,0,0.3962583541870117,1.479248285293579,2.751232147216797,91.48936170212764,NA,NA,0,0,-0.9256888708910964,0.3915340434011564,1.0120488648658488,0,0.4369328022003174,-0.8279758664191303
3,5,24,Pablo secuestró la camioneta en el aeropuerto durante una hora.,25,0,0,0,0,1,0,0.5003156661987305,2.2806808948516846,2.8456532955169678,91.48936170212764,NA,NA,2,1,-0.6925160473689431,0.8244740364757143,1.0457926705732097,0,0.43871402740478516,-0.8239074963843311
37,0,25,Isabel vió a la estudiante desde su ventana durante una mañana.,25,0,0,1,0,0,1,0.5709187984466553,2.096205949783325,3.3203845024108887,91.48936170212764,NA,NA,0,1,-0.5605082888142237,0.7401290201161579,1.2000805902016594,0,1.0800583362579346,0.07701505473101096
6,4,26,Francisco besó una novia en la iglesia durante unos segundos.,25,0,0,1,1,1,0,0.3355107307434082,1.533132553100586,3.1619672775268555,91.48936170212764,NA,NA,1,0,-1.0921013387498222,0.4273130626230214,1.1511943900704988,0,0.39510059356689453,-0.928614879245256
43,3,31,Sofía conoció la chica en el colegio en dos días.,25,0,0,1,0,0,0,0.6103250980377197,1.7721607685089111,3.6014578342437744,91.48936170212764,NA,NA,0,0,-0.4937635161780965,0.5721995752169287,1.281338717446944,0,0.8023943901062012,-0.2201550337519205
13,1,33,Martina atropelló a una anciana en el aparcamiento en pocos minutos.,25,0,0,1,1,1,1,0.5993707180023193,1.7906184196472168,2.203153133392334,91.48936170212764,NA,NA,1,1,-0.5118749774745304,0.5825610460226083,0.7898895767036967,0,0.5195121765136719,-0.6548650298076827
7,1,34,Tomás empujó a una vieja a la puerta en pocos segundos.,25,0,0,1,1,1,1,0.5186319351196289,2.7715845108032227,1.992347240447998,91.48936170212764,NA,NA,1,1,-0.656560828291003,1.019419182215721,0.6893134614648525,0,0.7384402751922607,-0.3032150534127819
10,1,36,Mateo eliminó a una rehén en el banco en pocos segundos.,25,0,0,1,1,1,1,0.7167501449584961,4.393536567687988,1.959968090057373,91.48936170212764,NA,NA,1,1,-0.3330279719745261,1.4801344990528413,0.6729281925269228,0,2.9610729217529297,1.0855516762234756
8,1,37,Helena colgó a una criminal en el patio en cinco minutos.,25,0,0,1,1,1,1,1.857863426208496,1.5166139602661133,1.863759994506836,91.48936170212764,NA,NA,1,1,0.6194271318818333,0.4164801922180106,0.6225959496615531,0,0.40381860733032227,-0.9067894936045953
9,5,43,Carlos quemó la página en la plaza en pocos minutos.,25,0,0,0,0,1,0,0.38397717475891113,1.5686147212982178,2.1391191482543945,91.48936170212764,NA,NA,2,1,-0.9571721688930828,0.45019288674424146,0.7603941313326543,0,0.6363093852996826,-0.4520703790491149
35,4,45,Carlos vigiló una niña en la habitación durante unas horas.,25,0,0,1,1,0,0,0.5986642837524414,5.14507269859314,1.4970428943634033,91.48936170212764,NA,NA,1,0,-0.5130542991649967,1.638039499136262,0.40349175857635383,0,0.41843247413635254,-0.8712397541946723
